"","s","S","F","R","RT","congruent","OverallAcc","WMC"
"48362","46","s1","S","r1",0.413,"1",1,"H"
"48363","46","s2","S","r2",0.374,"1",1,"H"
"48364","46","s2","S","r2",0.402,"1",1,"H"
"48365","46","s2","S","r2",0.332,"1",1,"H"
"48366","46","s1","S","r2",0.313,"1",0,"H"
"48367","46","s1","S","r2",0.183,"1",0,"H"
"48368","46","s1","S","r2",0.346,"0",0,"H"
"48369","46","s1","S","r1",0.359,"0",1,"H"
"48370","46","s2","S","r2",0.419,"1",1,"H"
"48371","46","s2","S","r2",0.348,"1",1,"H"
"48372","46","s1","S","r1",0.424,"1",1,"H"
"48373","46","s2","S","r2",0.354,"1",1,"H"
"48374","46","s2","S","r2",0.382,"1",1,"H"
"48375","46","s1","S","r2",0.328,"1",0,"H"
"48376","46","s1","S","r1",0.374,"1",1,"H"
"48377","46","s2","S","r2",0.417,"0",1,"H"
"48378","46","s1","S","r1",0.411,"1",1,"H"
"48379","46","s2","S","r1",0.356,"1",0,"H"
"48380","46","s1","S","r1",0.336,"0",1,"H"
"48381","46","s1","S","r1",0.349,"1",1,"H"
"48382","46","s2","S","r2",0.314,"1",1,"H"
"48383","46","s1","S","r1",0.311,"1",1,"H"
"48384","46","s2","S","r1",0.357,"0",0,"H"
"48385","46","s1","S","r1",0.45,"0",1,"H"
"48386","46","s2","S","r2",0.362,"1",1,"H"
"48387","46","s1","S","r2",0.309,"1",0,"H"
"48388","46","s1","S","r1",0.355,"0",1,"H"
"48389","46","s2","S","r2",0.335,"1",1,"H"
"48390","46","s2","S","r2",0.396,"1",1,"H"
"48391","46","s2","S","r2",0.327,"1",1,"H"
"48392","46","s2","S","r2",0.356,"1",1,"H"
"48393","46","s2","S","r2",0.336,"1",1,"H"
"48394","46","s2","S","r2",0.365,"1",1,"H"
"48395","46","s1","S","r1",0.393,"0",1,"H"
"48396","46","s2","S","r2",0.307,"1",1,"H"
"48397","46","s2","S","r2",0.001,"1",1,"H"
"48398","46","s2","S","r2",0.029,"1",1,"H"
"48399","46","s2","S","r2",0.407,"1",1,"H"
"48400","46","s1","S","r1",0.513,"1",1,"H"
"48401","46","s2","S","r1",0.119,"1",0,"H"
"48402","46","s2","S","r1",0.061,"1",0,"H"
"48403","46","s2","S","r2",0.294,"1",1,"H"
"48404","46","s2","S","r2",0.436,"0",1,"H"
"48405","46","s2","S","r2",0.109,"1",1,"H"
"48406","46","s1","S","r1",0.324,"0",1,"H"
"48407","46","s1","S","r1",0.433,"1",1,"H"
"48408","46","s2","S","r2",0.378,"1",1,"H"
"48409","46","s2","S","r1",0.309,"1",0,"H"
"48410","46","s2","S","r2",0.371,"0",1,"H"
"48411","46","s2","S","r2",0.319,"1",1,"H"
"48412","46","s2","S","r2",0.349,"0",1,"H"
"48413","46","s2","S","r2",0.313,"0",1,"H"
"48414","46","s2","S","r2",0.263,"0",1,"H"
"48415","46","s2","S","r2",0.294,"1",1,"H"
"48416","46","s2","S","r2",0.261,"1",1,"H"
"48417","46","s2","S","r2",0.101,"1",1,"H"
"48418","46","s2","S","r1",0.06,"1",0,"H"
"48419","46","s1","S","r1",0.309,"1",1,"H"
"48420","46","s1","S","r1",0.354,"0",1,"H"
"48421","46","s1","S","r1",0.35,"1",1,"H"
"48422","46","s2","S","r2",0.506,"1",1,"H"
"48423","46","s1","S","r1",0.351,"1",1,"H"
"48424","46","s1","S","r1",0.364,"1",1,"H"
"48425","46","s1","S","r1",0.327,"1",1,"H"
"48426","46","s1","S","r1",0.356,"1",1,"H"
"48427","46","s1","S","r2",0.32,"1",0,"H"
"48428","46","s1","S","r1",0.366,"1",1,"H"
"48429","46","s2","S","r2",0.362,"1",1,"H"
"48430","46","s1","S","r1",0.325,"1",1,"H"
"48431","46","s1","S","r2",0.098,"1",0,"H"
"48432","46","s1","S","r1",0.073,"1",1,"H"
"48433","46","s1","S","r1",0.113,"1",1,"H"
"48434","46","s1","S","r2",0.12,"1",0,"H"
"48435","46","s2","S","r2",0.271,"1",1,"H"
"48436","46","s1","S","r2",0.367,"0",0,"H"
"48437","46","s1","S","r1",0.426,"0",1,"H"
"48438","46","s2","S","r2",0.371,"1",1,"H"
"48439","46","s1","S","r1",0.414,"0",1,"H"
"48440","46","s1","S","r1",0.312,"1",1,"H"
"48441","46","s2","S","r2",0.326,"1",1,"H"
"48442","46","s1","S","r1",0.404,"1",1,"H"
"48443","46","s1","S","r1",0.302,"1",1,"H"
"48444","46","s2","S","r1",0.3,"1",0,"H"
"48445","46","s1","S","r1",0.379,"0",1,"H"
"48446","46","s2","S","r2",0.39,"1",1,"H"
"48447","46","s1","S","r1",0.561,"1",1,"H"
"48448","46","s1","S","r1",0.403,"1",1,"H"
"48449","46","s1","S","r1",0.222,"1",1,"H"
"48450","46","s2","S","r1",0.208,"1",0,"H"
"48451","46","s2","S","r2",0.339,"0",1,"H"
"48452","46","s2","S","r2",0.368,"1",1,"H"
"48453","46","s1","S","r1",0.379,"1",1,"H"
"48454","46","s2","S","r2",0.326,"1",1,"H"
"48455","46","s1","S","r1",0.371,"1",1,"H"
"48456","46","s1","S","r1",0.399,"0",1,"H"
"48457","46","s1","S","r1",0.329,"1",1,"H"
"48458","46","s1","S","r1",0.422,"0",1,"H"
"48459","46","s1","S","r1",0.32,"0",1,"H"
"48460","46","s1","S","r1",0.301,"1",1,"H"
"48461","46","s1","S","r2",0.38,"0",0,"H"
"48462","46","s2","S","r2",0.311,"1",1,"H"
"48463","46","s1","S","r1",0.277,"1",1,"H"
"48464","46","s2","S","r2",0.324,"1",1,"H"
"48465","46","s2","S","r2",0.386,"1",1,"H"
"48466","46","s2","S","r2",0.365,"0",1,"H"
"48467","46","s1","S","r1",0.344,"0",1,"H"
"48468","46","s1","S","r1",0.325,"1",1,"H"
"48469","46","s1","S","r1",0.337,"1",1,"H"
"48470","46","s2","S","r2",0.366,"1",1,"H"
"48471","46","s2","S","r1",0.378,"0",0,"H"
"48472","46","s1","S","r1",0.389,"0",1,"H"
"48473","46","s1","S","r1",0.4,"1",1,"H"
"48474","46","s2","S","r2",0.426,"1",1,"H"
"48475","46","s2","S","r2",0.435,"1",1,"H"
"48476","46","s1","S","r1",0.428,"1",1,"H"
"48477","46","s1","S","r1",0.372,"1",1,"H"
"48478","46","s1","S","r1",0.416,"1",1,"H"
"48479","46","s1","S","r1",0.409,"1",1,"H"
"48480","46","s2","S","r2",0.323,"0",1,"H"
"48481","46","s1","S","r1",0.376,"1",1,"H"
"48482","46","s2","S","r2",0.243,"0",1,"H"
"48483","46","s2","S","r1",0.244,"1",0,"H"
"48484","46","s1","S","r1",0.357,"1",1,"H"
"48485","46","s2","S","r2",0.433,"1",1,"H"
"48486","46","s2","S","r2",0.362,"1",1,"H"
"48487","46","s1","S","r1",0.309,"1",1,"H"
"48488","46","s1","S","r1",0.371,"1",1,"H"
"48489","46","s2","S","r1",0.383,"1",0,"H"
"48490","46","s2","S","r1",0.346,"0",0,"H"
"48491","46","s2","S","r2",0.374,"1",1,"H"
"48492","46","s1","S","r1",0.402,"1",1,"H"
"48493","46","s2","S","r2",0.316,"1",1,"H"
"48494","46","s2","S","r2",0.298,"1",1,"H"
"48495","46","s1","S","r2",0.344,"1",0,"H"
"48496","46","s2","S","r2",0.341,"0",1,"H"
"48497","46","s1","S","r1",0.386,"1",1,"H"
"48498","46","s2","S","r2",0.349,"1",1,"H"
"48499","46","s2","S","r2",0.393,"1",1,"H"
"48500","46","s2","S","r2",0.356,"1",1,"H"
"48501","46","s2","S","r2",0.336,"1",1,"H"
"48502","46","s1","S","r1",0.349,"1",1,"H"
"48503","46","s1","S","r1",0.314,"1",1,"H"
"48504","46","s2","S","r2",0.311,"1",1,"H"
"48505","46","s1","S","r1",0.372,"1",1,"H"
"48506","46","s2","S","r2",0.4,"0",1,"H"
"48507","46","s1","S","r1",0.394,"1",1,"H"
"48508","46","s1","S","r2",0.404,"0",0,"H"
"48509","46","s1","S","r1",0.591,"0",1,"H"
"48510","46","s2","S","r2",0.369,"1",1,"H"
"48511","46","s2","S","r2",0.316,"1",1,"H"
"48512","46","s1","S","r1",0.41,"1",1,"H"
"48513","46","s2","S","r2",0.356,"1",1,"H"
"48514","46","s2","S","r2",0.384,"0",1,"H"
"48515","46","s2","S","r2",0.427,"0",1,"H"
"48516","46","s2","S","r2",0.404,"1",1,"H"
"48517","46","s1","S","r1",0.477,"0",1,"H"
"48518","46","s1","S","r1",0.387,"1",1,"H"
"48519","46","s1","S","r1",0.382,"1",1,"H"
"48520","46","s1","S","r1",0.409,"1",1,"H"
"48521","46","s1","S","r1",0.354,"1",1,"H"
"48522","46","s1","S","r1",0.335,"1",1,"H"
"48523","46","s2","S","r2",0.316,"0",1,"H"
"48524","46","s1","S","r1",0.41,"1",1,"H"
"48525","46","s2","S","r2",0.387,"1",1,"H"
"48526","46","s1","S","r1",0.67,"0",1,"H"
"48527","46","s2","S","r2",0.381,"1",1,"H"
"48528","46","s1","S","r1",0.391,"1",1,"H"
"48529","46","s1","S","r1",0.354,"1",1,"H"
"48530","46","s2","S","r2",0.381,"1",1,"H"
"48531","46","s2","S","r1",0.36,"0",0,"H"
"48532","46","s2","S","r2",0.356,"1",1,"H"
"48533","46","s1","S","r1",0.464,"0",1,"H"
"48534","46","s1","S","r2",0.135,"1",0,"H"
"48535","46","s1","S","r1",0.413,"0",1,"H"
"48536","46","s2","S","r2",0.295,"1",1,"H"
"48537","46","s1","S","r1",0.389,"0",1,"H"
"48538","46","s1","S","r1",0.399,"0",1,"H"
"48539","46","s2","S","r2",0.361,"1",1,"H"
"48540","46","s2","S","r2",0.389,"1",1,"H"
"48541","46","s2","S","r2",0.336,"1",1,"H"
"48542","46","s2","S","r2",0.349,"1",1,"H"
"48543","46","s1","S","r1",0.345,"0",1,"H"
"48544","46","s2","S","r2",0.358,"0",1,"H"
"48545","46","s2","S","r1",0.354,"1",0,"H"
"48546","46","s1","S","r1",0.446,"1",1,"H"
"48547","46","s1","S","r1",0.374,"0",1,"H"
"48548","46","s1","S","r1",0.402,"1",1,"H"
"48549","46","s1","S","r1",0.412,"1",1,"H"
"48550","46","s2","S","r2",0.406,"1",1,"H"
"48551","46","s1","S","r1",0.368,"1",1,"H"
"48552","46","s2","S","r1",0.315,"0",0,"H"
"48553","46","s2","S","r2",0.377,"0",1,"H"
"48554","46","s1","S","r1",0.404,"1",1,"H"
"48555","46","s2","S","r2",0.35,"1",1,"H"
"48556","46","s1","S","r1",0.363,"1",1,"H"
"48557","46","s2","S","r2",0.358,"1",1,"H"
"48558","46","s2","S","r2",0.371,"0",1,"H"
"48559","46","s2","S","r2",0.35,"1",1,"H"
"48560","46","s2","S","r1",0.331,"1",0,"H"
"48561","46","s2","S","r2",0.328,"0",1,"H"
"48562","46","s1","S","r1",0.421,"1",1,"H"
"48563","46","s2","S","r2",0.382,"1",1,"H"
"48564","46","s1","S","r1",0.361,"1",1,"H"
"48565","46","s2","S","r2",0.325,"1",1,"H"
"48566","46","s1","S","r1",0.418,"0",1,"H"
"48567","46","s1","S","r1",0.396,"1",1,"H"
"48568","46","s2","S","r2",0.373,"1",1,"H"
"48569","46","s2","S","r2",0.353,"1",1,"H"
"48570","46","s2","S","r2",0.365,"1",1,"H"
"48571","46","s2","S","r2",0.329,"1",1,"H"
"48572","46","s2","S","r2",0.326,"0",1,"H"
"48573","46","s2","S","r2",0.275,"1",1,"H"
"48574","46","s1","S","r1",0.387,"0",1,"H"
"48575","46","s1","S","r1",0.35,"1",1,"H"
"48576","46","s1","S","r1",0.378,"1",1,"H"
"48577","46","s2","S","r2",0.373,"1",1,"H"
"48578","46","s1","S","r1",0.385,"1",1,"H"
"48579","46","s2","S","r2",0.348,"1",1,"H"
"48580","46","s1","S","r1",0.36,"1",1,"H"
"48581","46","s2","S","r2",0.547,"1",1,"H"
"48582","46","s1","S","r1",0.359,"1",1,"H"
"48583","46","s1","S","r1",0.355,"1",1,"H"
"48584","46","s1","S","r1",0.352,"1",1,"H"
"48585","46","s1","S","r1",0.364,"1",1,"H"
"48586","46","s2","S","r2",0.344,"1",1,"H"
"48587","46","s2","S","r1",0.356,"1",0,"H"
"48588","46","s2","S","r2",0.368,"1",1,"H"
"48589","46","s2","S","r1",0.219,"0",0,"H"
"48590","46","s1","S","r1",0.397,"1",1,"H"
"48591","46","s1","S","r1",0.392,"0",1,"H"
"48592","46","s1","S","r1",0.323,"1",1,"H"
"48593","46","s1","S","r1",0.128,"1",1,"H"
"48594","46","s1","S","r1",0.134,"1",1,"H"
"48595","46","s2","S","r1",0.172,"1",0,"H"
"48596","46","s2","S","r2",0.016,"1",1,"H"
"48597","46","s2","S","r2",0.411,"1",1,"H"
"48598","46","s2","S","r2",0.005,"1",1,"H"
"48599","46","s1","S","r1",0.4,"1",1,"H"
"48600","46","s2","S","r1",0.058,"1",0,"H"
"48601","46","s2","S","r2",0.068,"1",1,"H"
"48602","46","s2","S","r2",0.205,"0",1,"H"
"48603","46","s2","S","r2",0.016,"1",1,"H"
"48604","46","s1","S","r2",0.026,"1",0,"H"
"48605","46","s1","S","r1",0.341,"1",1,"H"
"48606","46","s2","S","r1",0.29,"1",0,"H"
"48607","46","s2","S","r2",0.336,"1",1,"H"
"48608","46","s2","S","r2",0.365,"0",1,"H"
"48609","46","s1","S","r1",0.426,"1",1,"H"
"48610","46","s1","S","r1",0.37,"1",1,"H"
"48611","46","s1","S","r1",0.462,"0",1,"H"
"48612","46","s2","S","r2",0.325,"1",1,"H"
"48613","46","s1","S","r1",0.306,"1",1,"H"
"48614","46","s2","S","r2",0.545,"1",1,"H"
"48615","46","s1","S","r1",0.356,"0",1,"H"
"48616","46","s1","S","r2",0.352,"1",0,"H"
"48617","46","s1","S","r1",0.315,"0",1,"H"
"48618","46","s1","S","r1",0.345,"1",1,"H"
"48619","46","s1","S","r1",0.342,"1",1,"H"
"48620","46","s2","S","r2",0.402,"1",1,"H"
"48621","46","s1","S","r1",0.315,"1",1,"H"
"48622","46","s1","S","r1",0.361,"1",1,"H"
"48623","46","s1","S","r1",0.293,"1",1,"H"
"48624","46","s1","S","r1",0.339,"1",1,"H"
"48625","46","s1","S","r1",0.336,"1",1,"H"
"48626","46","s2","S","r2",0.365,"0",1,"H"
"48627","46","s1","S","r1",0.328,"1",1,"H"
"48628","46","s1","S","r1",0.405,"0",1,"H"
"48629","46","s2","S","r1",0.368,"1",0,"H"
"48630","46","s2","S","r1",0.363,"0",0,"H"
"48631","46","s1","S","r1",0.327,"1",1,"H"
"48632","46","s1","S","r1",0.34,"1",1,"H"
"48633","46","s2","S","r2",0.369,"1",1,"H"
"48634","46","s1","S","r1",0.397,"1",1,"H"
"48635","46","s1","S","r1",0.359,"1",1,"H"
"48636","46","s1","S","r1",0.371,"0",1,"H"
"48637","46","s2","S","r2",0.415,"0",1,"H"
"48638","46","s2","S","r2",0.28,"0",1,"H"
"48639","46","s2","S","r2",0.343,"1",1,"H"
"48640","46","s2","S","r1",0.292,"1",0,"H"
"48641","46","s1","S","r1",0.419,"0",1,"H"
"48642","46","s1","S","r1",0.333,"1",1,"H"
"48643","46","s2","S","r2",0.346,"1",1,"H"
"48644","46","s1","S","r1",0.358,"0",1,"H"
"48645","46","s2","S","r2",0.354,"0",1,"H"
"48646","46","s2","S","r2",0.319,"0",1,"H"
"48647","46","s2","S","r2",0.316,"1",1,"H"
"48648","46","s2","S","r2",0.33,"1",1,"H"
"48649","46","s1","S","r2",0.295,"0",0,"H"
"48650","46","s1","S","r1",0.406,"1",1,"H"
"48651","46","s1","S","r2",0.384,"0",0,"H"
"48652","46","s2","S","r2",0.507,"0",1,"H"
"48653","46","s2","S","r2",0.385,"0",1,"H"
"48654","46","s2","S","r2",0.396,"1",1,"H"
"48655","46","s1","S","r1",0.486,"1",1,"H"
"48656","46","s2","S","r2",0.428,"1",1,"H"
"48657","46","s1","S","r1",0.389,"1",1,"H"
"48658","46","s1","S","r1",0.368,"1",1,"H"
"48659","46","s2","S","r2",0.46,"0",1,"H"
"48660","46","s2","S","r2",0.387,"1",1,"H"
"48661","46","s2","S","r2",0.333,"1",1,"H"
"48662","46","s1","S","r1",0.41,"0",1,"H"
"48663","46","s2","S","r2",0.388,"1",1,"H"
"48664","46","s1","S","r2",0.383,"1",0,"H"
"48665","46","s1","S","r1",0.458,"0",1,"H"
"48666","46","s2","S","r2",0.402,"1",1,"H"
"48667","46","s1","S","r2",0.396,"1",0,"H"
"48668","46","s2","S","r2",0.374,"1",1,"H"
"48669","46","s1","S","r2",0.386,"1",0,"H"
"48670","46","s2","S","r2",0.413,"1",1,"H"
"48671","46","s1","S","r1",0.47,"0",1,"H"
"48672","46","s2","S","r2",0.381,"0",1,"H"
"48673","46","s1","S","r2",0.376,"0",0,"H"
"48674","46","s1","S","r1",0.403,"1",1,"H"
"48675","46","s1","S","r1",0.413,"1",1,"H"
"48676","46","s2","S","r2",0.423,"1",1,"H"
"48677","46","s1","S","r1",0.432,"1",1,"H"
"48678","46","s1","S","r1",0.393,"1",1,"H"
"48679","46","s1","S","r1",0.403,"0",1,"H"
"48680","46","s2","S","r2",0.429,"0",1,"H"
"48681","46","s1","S","r1",0.41,"0",1,"H"
"48682","46","s2","S","r2",0.356,"1",1,"H"
"48683","46","s1","S","r1",0.288,"0",1,"H"
"48684","46","s2","S","r2",0.175,"1",1,"H"
"48685","46","s1","S","r1",0.1,"0",1,"H"
"48686","46","s1","S","r2",0.139,"0",0,"H"
"48687","46","s1","S","r1",0.289,"1",1,"H"
"48688","46","s2","S","r2",0.447,"1",1,"H"
"48689","46","s2","S","r1",0.183,"1",0,"H"
"48690","46","s1","S","r1",0.363,"1",1,"H"
"48691","46","s2","S","r1",0.391,"0",0,"H"
"48692","46","s1","S","r1",0.385,"0",1,"H"
"48693","46","s2","S","r2",0.252,"1",1,"H"
"48694","46","s2","S","r2",0.317,"0",1,"H"
"48695","46","s2","S","r2",0.171,"1",1,"H"
"48696","46","s1","S","r1",0.238,"1",1,"H"
"48697","46","s2","S","r2",0.16,"0",1,"H"
"48698","46","s1","S","r1",0.084,"1",1,"H"
"48699","46","s1","S","r2",0.076,"1",0,"H"
"48700","46","s2","S","r1",0.18,"1",0,"H"
"48701","46","s1","S","r1",0.36,"1",1,"H"
"48702","46","s2","S","r2",0.356,"1",1,"H"
"48703","46","s2","S","r2",0.416,"0",1,"H"
"48704","46","s1","S","r2",0.217,"1",0,"H"
"48705","46","s1","S","r1",0.219,"0",1,"H"
"48706","46","s2","S","r2",0.014,"1",1,"H"
"48707","46","s1","S","r1",0.217,"1",1,"H"
"48708","46","s1","S","r2",0.219,"0",0,"H"
"48709","46","s1","S","r1",0.397,"1",1,"H"
"48710","46","s1","S","r1",0.391,"1",1,"H"
"48711","46","s2","S","r1",0.32,"1",0,"H"
"48712","46","s1","S","r2",0.318,"1",0,"H"
"48713","46","s2","S","r2",0.347,"1",1,"H"
"48714","46","s2","S","r2",0.375,"0",1,"H"
"48715","46","s1","S","r1",0.37,"1",1,"H"
"48716","46","s1","S","r1",0.334,"1",1,"H"
"48717","46","s2","S","r1",0.379,"0",0,"H"
"48718","46","s1","S","r1",0.438,"0",1,"H"
"48719","46","s1","S","r2",0.287,"1",0,"H"
"48720","46","s1","S","r1",0.334,"1",1,"H"
"48721","46","s1","S","r1",0.33,"1",1,"H"
"48722","46","s1","S","r1",0.327,"1",1,"H"
"48723","46","s1","S","r1",0.34,"1",1,"H"
"48724","46","s1","S","r1",0.369,"1",1,"H"
"48725","46","s2","S","r1",0.316,"0",0,"H"
"48726","46","s1","S","r1",0.346,"1",1,"H"
"48727","46","s2","S","r2",0.375,"1",1,"H"
"48728","46","s2","S","r2",0.305,"1",1,"H"
"48729","46","s1","S","r2",0.336,"1",0,"H"
"48730","46","s1","S","r1",0.396,"1",1,"H"
"48731","46","s2","S","r2",0.374,"1",1,"H"
"48732","46","s1","S","r1",0.385,"1",1,"H"
"48733","46","s1","S","r1",0.38,"1",1,"H"
"48734","46","s2","S","r2",0.359,"1",1,"H"
"48735","46","s2","S","r1",0.355,"0",0,"H"
"48736","46","s2","S","r2",0.367,"1",1,"H"
"48737","46","s2","S","r2",0.315,"1",1,"H"
"48738","46","s2","S","r2",0.329,"1",1,"H"
"48739","46","s1","S","r1",0.262,"1",1,"H"
"48740","46","s1","S","r1",0.502,"0",1,"H"
"48741","46","s1","S","r1",0.379,"0",1,"H"
"48742","46","s1","S","r1",0.342,"1",1,"H"
"48743","46","s2","S","r2",0.387,"1",1,"H"
"48744","46","s2","S","r2",0.398,"1",1,"H"
"48745","46","s2","S","r2",0.376,"1",1,"H"
"48746","46","s2","S","r2",0.339,"1",1,"H"
"48747","46","s2","S","r2",0.304,"1",1,"H"
"48748","46","s2","S","r2",0.334,"1",1,"H"
"48749","46","s2","S","r2",0.331,"1",1,"H"
"48750","46","s2","S","r2",0.376,"0",1,"H"
"48751","46","s1","S","r1",0.355,"1",1,"H"
"48752","46","s2","S","r2",0.336,"1",1,"H"
"48753","46","s2","S","r2",0.349,"0",1,"H"
"48754","46","s1","S","r1",0.361,"0",1,"H"
"48755","46","s1","S","r2",0.277,"0",0,"H"
"48756","46","s2","S","r1",0.196,"0",0,"H"
"48757","46","s2","S","r1",0.135,"1",0,"H"
"48758","46","s2","S","r2",0.317,"1",1,"H"
"48759","46","s2","S","r2",0.346,"1",1,"H"
"48760","46","s2","S","r2",0.311,"1",1,"H"
"48761","46","s2","S","r2",0.309,"1",1,"H"
"48762","46","s2","S","r2",0.323,"1",1,"H"
"48763","46","s1","S","r1",0.368,"1",1,"H"
"48764","46","s1","S","r1",0.396,"0",1,"H"
"48765","46","s2","S","r2",0.389,"1",1,"H"
"48766","46","s2","S","r2",0.352,"1",1,"H"
"48767","46","s2","S","r2",0.348,"1",1,"H"
"48768","46","s1","S","r2",0.297,"1",0,"H"
"48769","46","s1","S","r1",0.471,"1",1,"H"
"48770","46","s1","S","r2",0.334,"1",0,"H"
"48771","46","s2","S","r2",0.379,"0",1,"H"
"48772","46","s1","S","r1",0.406,"0",1,"H"
"48773","46","s1","S","r1",0.369,"1",1,"H"
"48774","46","s1","S","r1",0.348,"1",1,"H"
"48775","46","s2","S","r1",0.393,"1",0,"H"
"48776","46","s1","S","r1",0.579,"1",1,"H"
"48777","46","s1","S","r1",0.358,"1",1,"H"
"48778","46","s1","S","r1",0.354,"1",1,"H"
"48779","46","s1","S","r1",0.334,"1",1,"H"
"48780","46","s1","S","r1",0.347,"1",1,"H"
"48781","46","s1","S","r1",0.346,"1",1,"H"
"48782","46","s1","S","r1",0.343,"1",1,"H"
"48783","46","s2","S","r2",0.436,"1",1,"H"
"48784","46","s1","S","r1",0.348,"1",1,"H"
"48785","46","s1","S","r1",0.313,"1",1,"H"
"48786","46","s1","S","r2",0.087,"0",0,"H"
"48787","46","s1","S","r1",0.207,"1",1,"H"
"48788","46","s2","S","r2",0.001,"1",1,"H"
"48789","46","s2","S","r1",0.284,"0",0,"H"
"48790","46","s1","S","r1",0.252,"1",1,"H"
"48791","46","s1","S","r1",0.348,"1",1,"H"
"48792","46","s2","S","r1",0.137,"1",0,"H"
"48793","46","s2","S","r2",0.27,"1",1,"H"
"48794","46","s1","S","r2",0.222,"1",0,"H"
"48795","46","s1","S","r2",0.289,"1",0,"H"
"48796","46","s1","S","r2",0.367,"0",0,"H"
"48797","46","s1","S","r1",0.411,"1",1,"H"
"48798","46","s1","S","r1",0.34,"0",1,"H"
"48799","46","s2","S","r2",0.353,"1",1,"H"
"48800","46","s1","S","r1",0.302,"1",1,"H"
"48801","46","s1","S","r1",0.428,"1",1,"H"
"48802","46","s2","S","r2",0.373,"1",1,"H"
"48803","46","s2","S","r2",0.353,"1",1,"H"
"48804","46","s1","S","r1",0.349,"1",1,"H"
"48805","46","s2","S","r2",0.313,"1",1,"H"
"48806","46","s2","S","r2",0.359,"1",1,"H"
"48807","46","s2","S","r2",0.387,"1",1,"H"
"48808","46","s2","S","r2",0.35,"1",1,"H"
"48809","46","s2","S","r2",0.315,"1",1,"H"
"48810","46","s2","S","r2",0.28,"1",1,"H"
"48811","46","s1","S","r1",0.392,"0",1,"H"
"48812","46","s2","S","r2",0.306,"1",1,"H"
"48813","46","s2","S","r2",0.32,"1",1,"H"
"48814","46","s2","S","r2",0.301,"1",1,"H"
"48815","46","s1","S","r2",0.315,"1",0,"H"
"48816","46","s2","S","r2",0.313,"1",1,"H"
"48817","46","s2","S","r2",0.343,"0",1,"H"
"48818","46","s1","S","r2",0.291,"1",0,"H"
"48819","46","s1","S","r1",0.354,"0",1,"H"
"48820","46","s1","S","r1",0.334,"1",1,"H"
"48821","46","s2","S","r2",0.346,"0",1,"H"
"48822","46","s1","S","r1",0.359,"0",1,"H"
"48823","46","s2","S","r2",0.37,"1",1,"H"
"48824","46","s2","S","r2",0.398,"1",1,"H"
"48825","46","s1","S","r1",0.36,"1",1,"H"
"48826","46","s1","S","r1",0.356,"1",1,"H"
"48827","46","s1","S","r1",0.384,"1",1,"H"
"48828","46","s2","S","r2",0.347,"1",1,"H"
"48829","46","s1","S","r1",0.407,"0",1,"H"
"48830","46","s2","S","r2",0.369,"0",1,"H"
"48831","46","s1","S","r1",0.316,"1",1,"H"
"48832","46","s1","S","r1",0.298,"1",1,"H"
"48833","46","s2","S","r2",0.345,"1",1,"H"
"48834","46","s2","S","r2",0.373,"1",1,"H"
"48835","46","s2","S","r2",0.385,"1",1,"H"
"48836","46","s2","S","r2",0.411,"0",1,"H"
"48837","46","s2","S","r2",0.309,"1",1,"H"
"48838","46","s1","S","r1",0.371,"0",1,"H"
"48839","46","s2","S","r2",0.35,"1",1,"H"
"48840","46","s1","S","r1",0.347,"1",1,"H"
"48841","46","s2","S","r2",0.359,"0",1,"H"
"48842","46","s1","S","r1",0.323,"1",1,"H"
"48843","46","s2","S","r2",0.129,"1",1,"H"
"48844","46","s2","S","r1",0.103,"0",0,"H"
"48845","46","s1","S","r1",0.27,"0",1,"H"
"48846","46","s2","S","r2",0.27,"0",1,"H"
"48847","46","s1","S","r1",0.27,"0",1,"H"
"48848","46","s2","S","r2",0.11,"1",1,"H"
"48849","46","s2","S","r1",0.309,"0",0,"H"
"48850","46","s1","S","r1",0.339,"1",1,"H"
"48851","46","s1","S","r2",0.304,"0",0,"H"
"48852","46","s1","S","r1",0.351,"0",1,"H"
"48853","46","s1","S","r1",0.411,"1",1,"H"
"48854","46","s1","S","r1",0.293,"1",1,"H"
"48855","46","s1","S","r1",0.179,"1",1,"H"
"48856","46","s1","S","r1",0.343,"1",1,"H"
"48857","46","s2","S","r1",0.1,"1",0,"H"
"48858","46","s2","S","r1",0.267,"0",0,"H"
"48859","46","s1","S","r2",0.219,"1",0,"H"
"48860","46","s2","S","r2",0.397,"0",1,"H"
"48861","46","s1","S","r1",0.407,"1",1,"H"
"48862","46","s2","S","r2",0.37,"1",1,"H"
"48863","46","s1","S","r1",0.413,"0",1,"H"
"48864","46","s1","S","r1",0.343,"1",1,"H"
"48865","46","s2","S","r2",0.388,"1",1,"H"
"48866","46","s1","S","r1",0.383,"1",1,"H"
"48867","46","s1","S","r1",0.458,"1",1,"H"
"48868","46","s1","S","r2",0.161,"1",0,"H"
"48869","46","s2","S","r1",0.181,"1",0,"H"
"48870","46","s1","S","r1",0.313,"1",1,"H"
